date,ensemble_ret,cum_log_ret,cum_ret
1997-11-30,0.07000367651158104,7.0053312410150195,1101.495186158166
1997-12-31,0.03809236681771032,7.0427160071732695,1143.4918372040627
1998-01-31,0.04787381711367959,7.089479182305554,1198.2830301064691
1998-02-28,0.029547205877961842,7.118598281948351,1233.7184927029707
1998-03-31,0.028903718061460137,7.147092165969071,1269.4064479013284
1998-04-30,0.03143896807727815,7.178047049621008,1309.3467156620666
1998-05-31,0.030443661663407697,7.20803649859997,1349.2384677354398
1998-06-30,0.04651445573270259,7.253501574817659,1412.044075171512
1998-07-31,0.04789078913559145,7.300280946446307,1479.7158710148478
1998-08-31,0.024898484299845133,7.3248745144244545,1516.5834518818426
1998-09-30,0.06000170726869151,7.383145033177974,1607.6410499174674
1998-10-31,0.02772241902519794,7.4104901433453705,1652.2364711644136
1998-11-30,0.0396562974505845,7.449380318656446,1717.7977084210643
1998-12-31,0.06807194602243223,7.51523542211506,1834.799613252183
1999-01-31,0.06720455021556788,7.58027808198044,1958.1737005467094
1999-02-28,0.04623753701765617,7.625478512681009,2048.7610670497565
1999-03-31,0.015973395014917496,7.6413256754855,2081.502710259941
1999-04-30,0.04004303691308546,7.680587769429782,2164.8924431584805
1999-05-31,0.07103666846373698,7.749214797903827,2318.750226571243
1999-06-30,0.06288933573392075,7.81020578623178,2464.6377773889208
1999-07-31,0.04972757408940558,7.85873646348921,2587.2479626416657
1999-08-31,0.03304898848594157,7.89125107601236,2672.7869397577715
1999-09-30,0.02093268881919934,7.91196768630194,2728.7564897365605
1999-10-31,0.054505176652629946,7.965039316332918,2877.5423494283145
1999-11-30,0.010708867207315962,7.9756912497255685,2908.3682771989775
1999-12-31,-0.06179284470079153,7.911906743233316,2728.5901350686117
2000-01-31,0.08196444316594473,7.990685060978951,2952.3194705607666
2000-02-29,0.07601377282316396,8.063948322658153,3176.8124258701996
2000-03-31,0.08626283001560289,8.14669153147756,3450.939518984512
2000-04-30,0.07082355996285766,8.215119566106203,3695.4181644954697
2000-05-31,0.057836835229056506,8.271345667638839,3909.207292813086
2000-06-30,0.04236686566902216,8.312839627382147,4074.870519925729
2000-07-31,0.02685024106883459,8.339335725951468,4184.30862595109
2000-08-31,0.0743938317774045,8.411092351076068,4495.669771806615
2000-09-30,0.05272338987677595,8.462472862043079,4732.749445332689
2000-10-31,0.04921832326199125,8.510518294932801,4965.736655774344
2000-11-30,0.03314979230788532,8.543130481632222,5130.382944361225
2000-12-31,0.04976565125504836,8.591697431610314,5385.749558426409
2001-01-31,0.07337240846507614,8.662502907238105,5780.98834732634
2001-02-28,0.1482606812091239,8.800751253582005,6638.229878444159
2001-03-31,0.12163322065084621,8.915537109424127,7445.780791200648
2001-04-30,0.029913146344379533,8.945011584172713,7668.537434802348
