date,repeat_idx,window_idx,year,strategy_ret
2013-05-31,7,33,2013,0.08337570464358082
2013-06-30,7,33,2013,0.01258405993103437
2013-07-31,7,33,2013,0.0887576335796275
2013-08-31,7,33,2013,0.011596792447912268
2013-09-30,7,33,2013,0.02266704589050953
2013-10-31,7,33,2013,0.08184837649082424
2013-11-30,7,33,2013,0.03758047586022843
2013-12-31,7,33,2013,0.03234645421339379
2014-01-31,7,34,2014,0.028840597813064563
2014-02-28,7,34,2014,0.03685555498391095
2014-03-31,7,34,2014,0.04690903451648978
2014-04-30,7,34,2014,0.011457163500518487
2014-05-31,7,34,2014,0.032403976970735535
2014-06-30,7,34,2014,-0.015244486593914645
2014-07-31,7,34,2014,0.07936032613235375
2014-08-31,7,34,2014,0.00403682196949586
2014-09-30,7,34,2014,0.03478689284464278
2014-10-31,7,34,2014,0.03221717044242351
2014-11-30,7,34,2014,0.04221106001793248
2014-12-31,7,34,2014,0.001361059095267733
2015-01-31,7,35,2015,0.05378960021642128
2015-02-28,7,35,2015,-0.038156841833843394
2015-03-31,7,35,2015,0.021340392110518202
2015-04-30,7,35,2015,-0.047195587807585586
2015-05-31,7,35,2015,0.06404176685804183
2015-06-30,7,35,2015,0.027023199402083902
2015-07-31,7,35,2015,0.04977222944846122
2015-08-31,7,35,2015,0.0009163080364597366
2015-09-30,7,35,2015,0.113745286359789
2015-10-31,7,35,2015,-0.021844232495400066
2015-11-30,7,35,2015,0.03944056766208511
2015-12-31,7,35,2015,-0.023163059274710476
2016-01-31,7,36,2016,0.048321878263798815
2016-02-29,7,36,2016,-0.007820732938892929
2016-03-31,7,36,2016,-0.02432216217722722
2016-04-30,7,36,2016,-0.045448256645572054
2016-05-31,7,36,2016,0.05107582345074542
2016-06-30,7,36,2016,0.04098962161093197
2016-07-31,7,36,2016,0.09409858838907907
2016-08-31,7,36,2016,0.01368262215187845
2016-09-30,7,36,2016,-0.07056586876095873
2016-10-31,7,36,2016,0.0031757551029733674
2016-11-30,7,36,2016,-0.022790683665796608
2016-12-31,7,36,2016,0.042107170947311055
2017-01-31,7,37,2017,0.06445780732307065
2017-02-28,7,37,2017,0.010603156340089851
2017-03-31,7,37,2017,-0.006957667156394773
2017-04-30,7,37,2017,0.016948893191956863
2017-05-31,7,37,2017,0.011998742138722113
2017-06-30,7,37,2017,-0.022298769203618864
2017-07-31,7,37,2017,0.00667165207930044
2017-08-31,7,37,2017,-0.018520131511474514
2017-09-30,7,37,2017,0.004859196330712214
2017-10-31,7,37,2017,0.029000427947148077
2017-11-30,7,37,2017,0.0082673898550474
2017-12-31,7,37,2017,-0.042864571885512896
2018-01-31,7,38,2018,0.06286818322739804
2018-02-28,7,38,2018,-0.04537269522680104
2018-03-31,7,38,2018,0.0013764233381953765
2018-04-30,7,38,2018,-0.022782796756005877
2018-05-31,7,38,2018,0.005049276356159841
2018-06-30,7,38,2018,0.01867301073771751
2018-07-31,7,38,2018,0.018735756958553697
2018-08-31,7,38,2018,0.021870552353362837
2018-09-30,7,38,2018,-0.019718264519342218
2018-10-31,7,38,2018,-0.020395796828690648
2018-11-30,7,38,2018,-0.01923524980178128
2018-12-31,7,38,2018,-0.051472606036674085
2019-01-31,7,39,2019,0.09361356638065113
2019-02-28,7,39,2019,0.025003384602566472
2019-03-31,7,39,2019,0.04055530189693545
2019-04-30,7,39,2019,0.021031805634969508
2019-05-31,7,39,2019,-0.013156281404598324
2019-06-30,7,39,2019,0.01884110393094961
2019-07-31,7,39,2019,0.013294472719093356
2019-08-31,7,39,2019,0.012243470343674933
2019-09-30,7,39,2019,-0.02233299981816337
2019-10-31,7,39,2019,0.03506976580969756
2019-11-30,7,39,2019,-0.05982384915686965
2019-12-31,7,39,2019,-0.04286420329342371
2020-01-31,7,40,2020,0.11631412398991255
2020-02-29,7,40,2020,-0.009247736373359837
2020-03-31,7,40,2020,-0.0559787405206717
2020-04-30,7,40,2020,-0.063085775885549
2020-05-31,7,40,2020,0.0861555398524482
2020-06-30,7,40,2020,0.11974069186401304
2020-07-31,7,40,2020,0.016254016034262783
2020-08-31,7,40,2020,0.07052807999875042
2020-09-30,7,40,2020,-0.01409852069410545
2020-10-31,7,40,2020,0.06179725654352206
2020-11-30,7,40,2020,0.09596221401617114
2020-12-31,7,40,2020,0.03697838812366627
2021-01-31,7,41,2021,0.02916688498098796
2021-02-28,7,41,2021,0.0815638802725228
2021-03-31,7,41,2021,0.14062435578095347
2021-04-30,7,41,2021,0.06738583428414517
2021-05-31,7,41,2021,0.04671346135870087
2021-06-30,7,41,2021,0.0292417704365417
2021-07-31,7,41,2021,0.0753438809778385
2021-08-31,7,41,2021,0.004845000280303617
2021-09-30,7,41,2021,-0.011996022654122265
2021-10-31,7,41,2021,0.07494875340994461
2021-11-30,7,41,2021,0.06265579359657462
2021-12-31,7,41,2021,0.0748648657790888
2022-01-31,7,42,2022,0.01878392389155792
2022-02-28,7,42,2022,0.012290017014671096
2022-03-31,7,42,2022,0.07017149828228829
2022-04-30,7,42,2022,0.015529341647193155
2022-05-31,7,42,2022,-0.018651199353912375
2022-06-30,7,42,2022,0.004698536497274498
2022-07-31,7,42,2022,-0.011217880676514955
2022-08-31,7,42,2022,0.015640118227628872
2022-09-30,7,42,2022,-0.05403438186988991
2022-10-31,7,42,2022,0.038018563017229945
2022-11-30,7,42,2022,0.058564071397244705
2022-12-31,7,42,2022,0.0010614345280226846
2023-01-31,7,43,2023,0.07652293994838998
2023-02-28,7,43,2023,0.01656008492585189
2023-03-31,7,43,2023,0.005038135131014502
2023-04-30,7,43,2023,0.005284087845440578
2023-05-31,7,43,2023,0.008572140440687683
2023-06-30,7,43,2023,0.03842765101345246
2023-07-31,7,43,2023,-0.027971895804642682
2023-08-31,7,43,2023,-0.03394378222133472
2023-09-30,7,43,2023,-0.0428653104053709
2023-10-31,7,43,2023,-0.03359043166481794
2023-11-30,7,43,2023,0.11308924626787054
2023-12-31,7,43,2023,0.035683769329984294
2024-01-31,7,44,2024,0.008303597567209475
2024-02-29,7,44,2024,0.04960050097164907
2024-03-31,7,44,2024,0.05630977871638044
2024-04-30,7,44,2024,-0.024770796397334333
2024-05-31,7,44,2024,0.016513118470813767
2024-06-30,7,44,2024,0.06514663539556312
2024-07-31,7,44,2024,0.029361561176737345
2024-08-31,7,44,2024,0.07937213770506708
2024-09-30,7,44,2024,0.025078451136466118
2024-10-31,7,44,2024,-0.010352308664905576
2024-11-30,7,44,2024,0.046664813682845065
2024-12-31,7,44,2024,0.027161083496360143
1981-01-31,8,1,1981,-0.020495103567938874
1981-02-28,8,1,1981,0.015590741081341022
1981-03-31,8,1,1981,0.025720914487566585
1981-04-30,8,1,1981,0.013726009532882454
1981-05-31,8,1,1981,0.02517494262500912
1981-06-30,8,1,1981,-0.00795735739671267
1981-07-31,8,1,1981,0.018811720377585398
1981-08-31,8,1,1981,0.009628628797321296
1981-09-30,8,1,1981,-0.02726426354679491
1981-10-31,8,1,1981,0.038194378891345436
1981-11-30,8,1,1981,0.024669274488566064
1981-12-31,8,1,1981,5.147870124394159e-05
1982-01-31,8,2,1982,0.005976337283271014
1982-02-28,8,2,1982,0.026749819864915255
1982-03-31,8,2,1982,0.026203635082698965
1982-04-30,8,2,1982,0.0016056408553427096
1982-05-31,8,2,1982,0.011199837704286671
1982-06-30,8,2,1982,0.023067449449049038
1982-07-31,8,2,1982,0.006339290132069428
1982-08-31,8,2,1982,0.027526736617133896
1982-09-30,8,2,1982,0.05619938050315256
1982-10-31,8,2,1982,0.05217369466782801
1982-11-30,8,2,1982,0.03348426017935297
1982-12-31,8,2,1982,0.013748321312814274
1983-01-31,8,3,1983,0.015604261883077522
1983-02-28,8,3,1983,0.055750216865408146
1983-03-31,8,3,1983,0.04602970561354792
1983-04-30,8,3,1983,0.02977398094326821
1983-05-31,8,3,1983,-0.018809922273863987
1983-06-30,8,3,1983,0.025021798166845514
1983-07-31,8,3,1983,0.017794415267572306
1983-08-31,8,3,1983,0.03537961446203626
1983-09-30,8,3,1983,0.04473372958776058
1983-10-31,8,3,1983,0.027204199643922337
1983-11-30,8,3,1983,0.031363181168451944
1983-12-31,8,3,1983,0.05084292262083473
1984-01-31,8,4,1984,0.03673204056509274
1984-02-29,8,4,1984,0.032172549002306976
1984-03-31,8,4,1984,0.028428310975679796
1984-04-30,8,4,1984,0.047671419853617544
1984-05-31,8,4,1984,0.0313841190757322
1984-06-30,8,4,1984,0.03113463631981829
1984-07-31,8,4,1984,0.04853477165157048
1984-08-31,8,4,1984,0.055550827019274086
1984-09-30,8,4,1984,0.031917914599998896
1984-10-31,8,4,1984,0.044257795684819
1984-11-30,8,4,1984,0.04183020043463859
1984-12-31,8,4,1984,0.03400330796065084
1985-01-31,8,5,1985,-0.0039915775261175224
1985-02-28,8,5,1985,0.049094755555866655
1985-03-31,8,5,1985,0.06033790107893585
1985-04-30,8,5,1985,0.031108557639424606
1985-05-31,8,5,1985,0.03290920457586255
1985-06-30,8,5,1985,0.006496727352143829
1985-07-31,8,5,1985,0.03392624940339221
1985-08-31,8,5,1985,0.013283803774795634
1985-09-30,8,5,1985,0.033978772817122464
1985-10-31,8,5,1985,0.03949952698151987
1985-11-30,8,5,1985,0.045996288758455336
1985-12-31,8,5,1985,0.02843553639323068
1986-01-31,8,6,1986,0.014376727043906136
1986-02-28,8,6,1986,0.014896374606139726
1986-03-31,8,6,1986,0.025230156575396706
1986-04-30,8,6,1986,0.03300195199477145
1986-05-31,8,6,1986,0.03233694406787572
1986-06-30,8,6,1986,0.016371232582237476
1986-07-31,8,6,1986,0.0074660923676099274
1986-08-31,8,6,1986,0.052533479750481483
1986-09-30,8,6,1986,0.010839872694469267
1986-10-31,8,6,1986,0.020788727136802843
1986-11-30,8,6,1986,0.034678115869790055
1986-12-31,8,6,1986,0.03365427595424445
1987-01-31,8,7,1987,0.0692375628954768
1987-02-28,8,7,1987,0.014529751075229141
1987-03-31,8,7,1987,-5.70846624387846e-06
1987-04-30,8,7,1987,0.0235392139876879
1987-05-31,8,7,1987,0.023431636962306348
1987-06-30,8,7,1987,0.028903163390542722
1987-07-31,8,7,1987,0.026950345260355134
1987-08-31,8,7,1987,0.03189972007831362
1987-09-30,8,7,1987,0.036268944996893315
1987-10-31,8,7,1987,0.013692169496522053
1987-11-30,8,7,1987,0.05087633666771132
1987-12-31,8,7,1987,0.08897915206598711
1988-01-31,8,8,1988,0.08202167450530792
1988-02-29,8,8,1988,0.0986265464375236
1988-03-31,8,8,1988,0.0506430425590121
1988-04-30,8,8,1988,0.03913350921157151
1988-05-31,8,8,1988,0.06314574770298051
1988-06-30,8,8,1988,0.02103792869103091
1988-07-31,8,8,1988,0.030925379643504388
1988-08-31,8,8,1988,0.0072602997557865544
1988-09-30,8,8,1988,0.06026269971931117
1988-10-31,8,8,1988,0.030175622220732366
1988-11-30,8,8,1988,0.04240539192538635
1988-12-31,8,8,1988,0.05963701829955462
1989-01-31,8,9,1989,0.08229544309088431
1989-02-28,8,9,1989,0.061691538708210356
1989-03-31,8,9,1989,0.04928318627879463
1989-04-30,8,9,1989,0.05539804911155451
1989-05-31,8,9,1989,0.029838843857573388
1989-06-30,8,9,1989,0.05239133985949287
1989-07-31,8,9,1989,0.06768283875674215
1989-08-31,8,9,1989,0.07628088464351278
1989-09-30,8,9,1989,0.034853966328385756
1989-10-31,8,9,1989,0.04935766231464296
1989-11-30,8,9,1989,0.01072725593039444
1989-12-31,8,9,1989,0.0365236947444392
1990-01-31,8,10,1990,0.046771997748540156
1990-02-28,8,10,1990,0.06294942883880617
1990-03-31,8,10,1990,0.04776609605770168
1990-04-30,8,10,1990,0.027572829844124788
1990-05-31,8,10,1990,0.04712139224695818
1990-06-30,8,10,1990,0.03175468065276223
1990-07-31,8,10,1990,0.05508398414142604
1990-08-31,8,10,1990,0.061344227024496614
1990-09-30,8,10,1990,0.04311992039795734
1990-10-31,8,10,1990,0.1237809532622235
1990-11-30,8,10,1990,0.10194294089756227
1990-12-31,8,10,1990,0.1219564256532265
1991-01-31,8,11,1991,0.10597949379778906
1991-02-28,8,11,1991,0.10122552430136716
1991-03-31,8,11,1991,0.05660271549296391
1991-04-30,8,11,1991,0.04781792994121231
1991-05-31,8,11,1991,0.05697176092477239
1991-06-30,8,11,1991,0.04524036958357799
1991-07-31,8,11,1991,0.04973794074420192
1991-08-31,8,11,1991,0.02526906697536517
1991-09-30,8,11,1991,-0.01783542421926433
1991-10-31,8,11,1991,0.018202854077292226
1991-11-30,8,11,1991,0.003304762680769707
1991-12-31,8,11,1991,0.125683694361114
1992-01-31,8,12,1992,0.16192396618034888
1992-02-29,8,12,1992,0.021909432013632105
1992-03-31,8,12,1992,0.04991496244753731
1992-04-30,8,12,1992,0.062262066059672896
1992-05-31,8,12,1992,0.06649308531897177
1992-06-30,8,12,1992,0.05243092247003106
1992-07-31,8,12,1992,0.085748240595276
1992-08-31,8,12,1992,0.10600483079364356
1992-09-30,8,12,1992,0.04008527456954399
1992-10-31,8,12,1992,0.04639817710338346
1992-11-30,8,12,1992,0.07831501604772143
1992-12-31,8,12,1992,0.06526259493922461
1993-01-31,8,13,1993,0.07741513556957617
1993-02-28,8,13,1993,0.07721099083401656
1993-03-31,8,13,1993,0.060536927571640406
1993-04-30,8,13,1993,0.02762716718952924
1993-05-31,8,13,1993,0.04163413990554771
1993-06-30,8,13,1993,0.061132876889035175
1993-07-31,8,13,1993,0.05310192717908769
1993-08-31,8,13,1993,0.017907839651651596
1993-09-30,8,13,1993,-0.02255687444769871
1993-10-31,8,13,1993,0.037440522197927414
1993-11-30,8,13,1993,0.04726057949543126
1993-12-31,8,13,1993,0.08695645435506423
1994-01-31,8,14,1994,0.059674246585847114
1994-02-28,8,14,1994,0.0575281982414919
1994-03-31,8,14,1994,0.03613878263323267
1994-04-30,8,14,1994,0.05830100803087729
1994-05-31,8,14,1994,0.04333555832333956
1994-06-30,8,14,1994,0.016810634319909822
1994-07-31,8,14,1994,0.05116208376023701
1994-08-31,8,14,1994,0.07428918787350786
1994-09-30,8,14,1994,0.045325302170176586
1994-10-31,8,14,1994,0.06239952426020245
1994-11-30,8,14,1994,0.04294554961547452
1994-12-31,8,14,1994,0.05783688301337378
1995-01-31,8,15,1995,0.06531299517454246
1995-02-28,8,15,1995,0.03205531720949975
1995-03-31,8,15,1995,0.0463514711170267
1995-04-30,8,15,1995,0.03929407537133134
1995-05-31,8,15,1995,0.03905909745391447
1995-06-30,8,15,1995,-0.015966271914624304
1995-07-31,8,15,1995,0.018815352799983857
1995-08-31,8,15,1995,0.003002202608954866
1995-09-30,8,15,1995,0.02803426706983268
1995-10-31,8,15,1995,0.07975182062425663
1995-11-30,8,15,1995,0.037193504692169636
1995-12-31,8,15,1995,0.03154206355430793
1996-01-31,8,16,1996,0.07762505078798099
1996-02-29,8,16,1996,0.031618441489769264
1996-03-31,8,16,1996,0.00885350301271085
1996-04-30,8,16,1996,0.01274181047013706
1996-05-31,8,16,1996,-0.023392134037897718
1996-06-30,8,16,1996,0.0866604092526247
1996-07-31,8,16,1996,0.05938167223844942
1996-08-31,8,16,1996,0.039941089066742326
1996-09-30,8,16,1996,0.05872515597173513
1996-10-31,8,16,1996,0.0656478549834168
1996-11-30,8,16,1996,0.05267694228837082
1996-12-31,8,16,1996,0.02133754818395454
1997-01-31,8,17,1997,0.07267223457525018
1997-02-28,8,17,1997,0.03909854819659648
1997-03-31,8,17,1997,0.04088353364825815
1997-04-30,8,17,1997,0.07015587705923777
1997-05-31,8,17,1997,0.043196152073684956
1997-06-30,8,17,1997,0.03572354050945967
1997-07-31,8,17,1997,0.03811870671514541
1997-08-31,8,17,1997,-0.0033883426066083602
1997-09-30,8,17,1997,-0.006236825897701892
1997-10-31,8,17,1997,0.03607630092314293
1997-11-30,8,17,1997,0.036300902253267237
1997-12-31,8,17,1997,0.006733953284716799
1998-01-31,8,18,1998,0.07255855843913309
1998-02-28,8,18,1998,0.04205606541813987
1998-03-31,8,18,1998,0.025846213828314975
1998-04-30,8,18,1998,0.013987472454070513
1998-05-31,8,18,1998,0.036459846621874716
1998-06-30,8,18,1998,0.054558800004469624
1998-07-31,8,18,1998,0.036420258572164944
1998-08-31,8,18,1998,0.06007218962913659
1998-09-30,8,18,1998,0.11046326096250134
1998-10-31,8,18,1998,0.06474647012928285
1998-11-30,8,18,1998,0.032756287944082293
1998-12-31,8,18,1998,0.06466520165654867
1999-01-31,8,19,1999,0.11032894799529205
1999-02-28,8,19,1999,0.03182673098938813
1999-03-31,8,19,1999,0.017857969138978
1999-04-30,8,19,1999,0.045240697180090876
1999-05-31,8,19,1999,0.06884639443943547
1999-06-30,8,19,1999,0.04732477346589449
1999-07-31,8,19,1999,0.04744788625690717
1999-08-31,8,19,1999,0.04388774457001357
1999-09-30,8,19,1999,0.015191950733161241
1999-10-31,8,19,1999,0.07660493046317315
1999-11-30,8,19,1999,0.029782721336671546
1999-12-31,8,19,1999,-0.05145915111421457
2000-01-31,8,20,2000,-0.01431640028133866
2000-02-29,8,20,2000,-0.07702163585894023
2000-03-31,8,20,2000,0.061989921187872096
2000-04-30,8,20,2000,0.07425562534830694
2000-05-31,8,20,2000,0.01974144021620219
2000-06-30,8,20,2000,0.041573379452183576
2000-07-31,8,20,2000,0.03240710397708098
2000-08-31,8,20,2000,0.07140558414618053
2000-09-30,8,20,2000,0.060455994184871874
2000-10-31,8,20,2000,0.06120860406519528
2000-11-30,8,20,2000,0.026181504160391146
2000-12-31,8,20,2000,0.039440637507643685
2001-01-31,8,21,2001,0.2002564356509496
2001-02-28,8,21,2001,0.12322723788517276
2001-03-31,8,21,2001,-0.0010016454850145103
2001-04-30,8,21,2001,0.06947864757037679
2001-05-31,8,21,2001,0.044719509504559836
2001-06-30,8,21,2001,0.06433431166498316
2001-07-31,8,21,2001,0.0011464762943232062
2001-08-31,8,21,2001,0.026329508668329588
2001-09-30,8,21,2001,0.0429462035379141
2001-10-31,8,21,2001,0.07832395623748797
2001-11-30,8,21,2001,-0.010414269970068973
2001-12-31,8,21,2001,0.0034630293443498696
2003-01-31,8,23,2003,0.04645163054654596
2003-02-28,8,23,2003,-0.0021288525589278364
2003-03-31,8,23,2003,-0.011486908874735356
2003-04-30,8,23,2003,-0.0021218449072296763
2003-05-31,8,23,2003,0.021068731930127083
2003-06-30,8,23,2003,-0.0011693605867149764
2003-07-31,8,23,2003,0.010618947868644752
2003-08-31,8,23,2003,0.03593043232185531
2003-09-30,8,23,2003,0.02259638579760606
2003-10-31,8,23,2003,0.0153334529509337
2003-11-30,8,23,2003,0.02123278676263778
2003-12-31,8,23,2003,0.005114950593070103
2004-01-31,8,24,2004,0.0543450779288177
2004-02-29,8,24,2004,0.0027980895203448017
2004-03-31,8,24,2004,0.005140578100124072
2004-04-30,8,24,2004,0.012716804780467158
2004-05-31,8,24,2004,0.021307635524833283
2004-06-30,8,24,2004,0.0024164550179643445
2004-07-31,8,24,2004,0.008447824759574682
2004-08-31,8,24,2004,0.014428110659501886
2004-09-30,8,24,2004,0.030218618341222702
2004-10-31,8,24,2004,0.022530032831014107
2004-11-30,8,24,2004,0.0461376444281978
2004-12-31,8,24,2004,0.014516426012403267
2005-01-31,8,25,2005,0.03801326693521438
2005-02-28,8,25,2005,0.018643341727868603
2005-03-31,8,25,2005,0.0175139735534477
2005-04-30,8,25,2005,0.01631506740361251
2005-05-31,8,25,2005,0.039302401460428876
2005-06-30,8,25,2005,0.021364787558525982
2005-07-31,8,25,2005,0.0014493439509619256
2005-08-31,8,25,2005,0.021547239178847127
2005-09-30,8,25,2005,0.024692149144589857
2005-10-31,8,25,2005,0.009981843743080946
2005-11-30,8,25,2005,0.046055966103285224
2005-12-31,8,25,2005,0.01795050562423864
2006-01-31,8,26,2006,0.034402780036351936
2006-02-28,8,26,2006,-0.004643620385194786
2006-03-31,8,26,2006,0.017663583074818683
2006-04-30,8,26,2006,0.00429263494145817
2006-05-31,8,26,2006,-0.009279967872544145
2006-06-30,8,26,2006,0.010806934623497619
2006-07-31,8,26,2006,0.00582126681216567
2006-08-31,8,26,2006,0.019672957716483534
2006-09-30,8,26,2006,0.04302902316480463
2006-10-31,8,26,2006,0.018270014114436364
2006-11-30,8,26,2006,0.005199678389856895
2006-12-31,8,26,2006,0.01913019815692141
2007-01-31,8,27,2007,0.03404657052363601
2007-02-28,8,27,2007,0.021409368919002695
2007-03-31,8,27,2007,0.014585412167556999
2007-04-30,8,27,2007,0.017616616100299704
2007-05-31,8,27,2007,0.007354592068781534
2007-06-30,8,27,2007,0.02233983465896316
2007-07-31,8,27,2007,0.003320351473810634
2007-08-31,8,27,2007,0.02430332488214904
2007-09-30,8,27,2007,0.008369910943039256
2007-10-31,8,27,2007,0.014430295061223274
2007-11-30,8,27,2007,-0.010611759809765337
2007-12-31,8,27,2007,-0.022916537571753014
2008-01-31,8,28,2008,0.030082652968804992
2008-02-29,8,28,2008,0.042440861427120544
2008-03-31,8,28,2008,0.02117386131760845
2008-04-30,8,28,2008,0.03270656179234439
2008-05-31,8,28,2008,0.007093654143795525
2008-06-30,8,28,2008,0.0066251257983833845
2008-07-31,8,28,2008,0.025263008335715723
2008-08-31,8,28,2008,-0.0009820592894998691
2008-09-30,8,28,2008,-0.03753337871989853
2008-10-31,8,28,2008,0.028982369460880723
2008-11-30,8,28,2008,0.016566448570881936
2008-12-31,8,28,2008,0.11577420716751026
2009-01-31,8,29,2009,0.12634845274488865
2009-02-28,8,29,2009,0.06649526324223189
2009-03-31,8,29,2009,0.05733161568053998
2009-04-30,8,29,2009,-0.11465385176838756
2009-05-31,8,29,2009,0.06127068229237521
2009-06-30,8,29,2009,0.05075020967731607
2009-07-31,8,29,2009,-0.028212880330927472
2009-08-31,8,29,2009,-0.07096412906324945
2009-09-30,8,29,2009,-0.0165987531257644
2009-10-31,8,29,2009,0.056093640465890784
2009-11-30,8,29,2009,0.052471366979521844
2009-12-31,8,29,2009,0.024134271304012304
2010-01-31,8,30,2010,0.018234443903359755
2010-02-28,8,30,2010,0.0005093200524209752
2010-03-31,8,30,2010,-0.01473247555671791
2010-04-30,8,30,2010,-0.0382073070282853
2010-05-31,8,30,2010,0.014570334509065601
2010-06-30,8,30,2010,0.005569235010178255
2010-07-31,8,30,2010,0.026180465523841026
2010-08-31,8,30,2010,0.030892711889213612
2010-09-30,8,30,2010,0.06440570199282626
2010-10-31,8,30,2010,0.029876955545761665
2010-11-30,8,30,2010,-0.0013411625465523753
2010-12-31,8,30,2010,-0.017576633138274473
2011-01-31,8,31,2011,0.09676696081617385
2011-02-28,8,31,2011,0.03409814316987805
2011-03-31,8,31,2011,0.022229243656197658
2011-04-30,8,31,2011,-0.016690489412828337
2011-05-31,8,31,2011,0.009155550101875921
2011-06-30,8,31,2011,0.012320342601591585
2011-07-31,8,31,2011,0.05134117494333431
2011-08-31,8,31,2011,0.02372068723603552
2011-09-30,8,31,2011,0.027831116206639438
2011-10-31,8,31,2011,0.016859269621546734
2011-11-30,8,31,2011,0.023064761258441292
2011-12-31,8,31,2011,-0.015313396374316116
2012-01-31,8,32,2012,0.06782584340421748
2012-02-29,8,32,2012,0.037935638242564455
2012-03-31,8,32,2012,0.006922372171192435
2012-04-30,8,32,2012,0.022143314497532846
2012-05-31,8,32,2012,0.0007941738976605175
2012-06-30,8,32,2012,-0.008933050668282363
2012-07-31,8,32,2012,0.026836332576614184
2012-08-31,8,32,2012,-0.016873394833149428
2012-09-30,8,32,2012,0.009543175826714854
2012-10-31,8,32,2012,0.04607019323816435
2012-11-30,8,32,2012,0.0032200470014945343
2012-12-31,8,32,2012,0.0010387896856968357
2013-01-31,8,33,2013,0.08411572789504726
2013-02-28,8,33,2013,0.05888299567050575
2013-03-31,8,33,2013,-0.0017687010864458187
2013-04-30,8,33,2013,0.026939136975478742
2013-05-31,8,33,2013,0.0517622165932456
2013-06-30,8,33,2013,-0.0024346825562036782
2013-07-31,8,33,2013,0.04894257987816372
2013-08-31,8,33,2013,0.022331344712069434
2013-09-30,8,33,2013,-0.0022248602169768258
2013-10-31,8,33,2013,0.04389827120619408
2013-11-30,8,33,2013,0.007408857608742528
2013-12-31,8,33,2013,-0.029842287014386126
2014-01-31,8,34,2014,0.04416470965793988
2014-02-28,8,34,2014,0.010475066353036305
2014-03-31,8,34,2014,0.03868083027084859
2014-04-30,8,34,2014,0.04698718906904096
2014-05-31,8,34,2014,-0.0013547571800232986
2014-06-30,8,34,2014,-0.001592055191065657
2014-07-31,8,34,2014,0.027097284246998546
2014-08-31,8,34,2014,0.012451330700167114
2014-09-30,8,34,2014,0.026916320981070146
2014-10-31,8,34,2014,0.029724005585479985
2014-11-30,8,34,2014,0.03746491363197091
2014-12-31,8,34,2014,-0.007388381797448433
2015-01-31,8,35,2015,0.042037349437224536
2015-02-28,8,35,2015,-0.010335540915886192
2015-03-31,8,35,2015,0.0018575166032896446
2015-04-30,8,35,2015,0.00017909876347676048
2015-05-31,8,35,2015,0.017962219497032028
2015-06-30,8,35,2015,-0.0057885028555111195
2015-07-31,8,35,2015,0.039875321475565724
2015-08-31,8,35,2015,-0.004475541354993873
2015-09-30,8,35,2015,0.02638449632283696
2015-10-31,8,35,2015,0.029325709734724224
2015-11-30,8,35,2015,0.04127709256270321
2015-12-31,8,35,2015,0.021630412570348402
2016-01-31,8,36,2016,-0.009100440668409558
2016-02-29,8,36,2016,0.016115723740231163
2016-03-31,8,36,2016,-0.019698825338725204
2016-04-30,8,36,2016,-0.023422097354628524
2016-05-31,8,36,2016,0.08383946492721765
2016-06-30,8,36,2016,0.027121920860545615
2016-07-31,8,36,2016,0.0618119264188523
2016-08-31,8,36,2016,0.0010861726064475337
2016-09-30,8,36,2016,0.004719840871617796
2016-10-31,8,36,2016,0.014422386496350768
2016-11-30,8,36,2016,0.007462204907988083
2016-12-31,8,36,2016,0.017819045099730393
2017-01-31,8,37,2017,0.03539424364768659
2017-02-28,8,37,2017,0.001352411752225309
2017-03-31,8,37,2017,0.013849001981520273
2017-04-30,8,37,2017,0.010611687530492662
2017-05-31,8,37,2017,0.030168823556005725
2017-06-30,8,37,2017,0.03928654776276983
2017-07-31,8,37,2017,0.02390342131616185
2017-08-31,8,37,2017,0.0036878254622237884
2017-09-30,8,37,2017,-0.019637579222281258
2017-10-31,8,37,2017,0.040918270331929685
2017-11-30,8,37,2017,-0.01953541276673927
2017-12-31,8,37,2017,-0.02902402796452757
2018-01-31,8,38,2018,0.04970109947928624
2018-02-28,8,38,2018,-0.027142214415231618
2018-03-31,8,38,2018,-0.0045792306199438715
2018-04-30,8,38,2018,-0.02403918710952054
2018-05-31,8,38,2018,0.027575878959700886
2018-06-30,8,38,2018,0.028404939130809347
2018-07-31,8,38,2018,0.043400808858569714
2018-08-31,8,38,2018,0.009828307284608262
2018-09-30,8,38,2018,-0.035111760028474236
2018-10-31,8,38,2018,-0.034785202379095895
2018-11-30,8,38,2018,0.025630387537475895
2018-12-31,8,38,2018,-0.031486617466097544
2019-01-31,8,39,2019,0.0666481706484854
2019-02-28,8,39,2019,0.01849759242458362
2019-03-31,8,39,2019,0.01524047105297361
2019-04-30,8,39,2019,0.013740697405704525
2019-05-31,8,39,2019,-0.025501952031754337
2019-06-30,8,39,2019,0.027007544750809215
2019-07-31,8,39,2019,0.021184927848213582
2019-08-31,8,39,2019,0.037690548818256085
2019-09-30,8,39,2019,0.020605375093480552
2019-10-31,8,39,2019,0.04646640600985734
2019-11-30,8,39,2019,0.0064183449152945375
2019-12-31,8,39,2019,0.03362760936766383
2020-01-31,8,40,2020,-0.006011738444300742
2020-02-29,8,40,2020,-0.015871495001895303
2020-03-31,8,40,2020,-0.06267809951610823
2020-04-30,8,40,2020,0.058702469044549704
2020-05-31,8,40,2020,-0.0696868940155611
